290843 	-0.172233 	0.583705 	-1.24491 	-1.55888 	1.24379 	
26.2	0.28991 	-0.172552 	0.583692 	-1.72347 	-1.56026 	1.71973 	
26.205	0.289891 	-0.172549 	0.583656 	-1.71142 	-1.56027 	1.70769 	
26.21	0.289874 	-0.172545 	0.583621 	-1.69944 	-1.56028 	1.69573 	
26.215	0.289857 	-0.172541 	0.583586 	-1.68761 	-1.56029 	1.68392 	
26.22	0.289841 	-0.172536 	0.583552 	-1.67602 	-1.5603 	1.67235 	
26.225	0.289827 	-0.17253 	0.583518 	-1.6647 	-1.56031 	1.66105 	
26.23	0.289814 	-0.172525 	0.583485 	-1.65368 	-1.56031 	1.65005 	
26.235	0.289803 	-0.172518 	0.583452 	-1.64295 	-1.56031 	1.63934 	
26.24	0.289792 	-0.172511 	0.58342 	-1.6325 	-1.56032 	1.62892 	
26.245	0.289783 	-0.172504 	0.583388 	-1.62233 	-1.56032 	1.61877 	
26.25	0.289776 	-0.172496 	0.583357 	-1.61255 	-1.56032 	1.60902 	
26.255	0.28977 	-0.172488 	0.583327 	-1.60323 	-1.56032 	1.59973 	
26.26	0.289766 	-0.172479 	0.583299 	-1.59456 	-1.56031 	1.59108 	
26.265	0.289763 	-0.17247 	0.583272 	-1.58658 	-1.56031 	1.58313 	
26.27	0.289762 	-0.172461 	0.583248 	-1.57939 	-1.56031 	1.57598 	
26.275	0.289763 	-0.172452 	0.583226 	-1.57303 	-1.56031 	1.56964 	
26.28	0.289765 	-0.172443 	0.583206 	-1.56745 	-1.5603 	1.5641 	
26.285	0.289769 	-0.172433 	0.583188 	-1.56272 	-1.5603 	1.5594 	
26.29	0.289774 	-0.172424 	0.583172 	-1.55881 	-1.5603 	1.55551 	
26.295	0.289781 	-0.172414 	0.583159 	-1.55578 	-1.56029 	1.55252 	
26.3	0.28979 	-0.172405 	0.583148 	-1.5536 	-1.56029 	1.55036 	
26.305	0.289799 	-0.172395 	0.58314 	-1.55224 	-1.56029 	1.54904 	
26.31	0.28981 	-0.172386 	0.583134 	-1.55163 	-1.56029 	1.54846 	
26.315	0.289822 	-0.172377 	0.583129 	-1.55174 	-1.56029 	1.54859 	
26.32	0.289836 	-0.172368 	0.583127 	-1.5525 	-1.56029 	1.54937 	
26.325	0.28985 	-0.172359 	0.583127 	-1.55392 	-1.56029 	1.55082 	
26.33	0.289865 	-0.17235 	0.583128 	-1.556 	-1.56029 	1.55293 	
26.335	0.289881 	-0.172342 	0.583132 	-1.55877 	-1.56029 	1.55572 	
26.34	0.289898 	-0.172333 	0.583137 	-1.56218 	-1.56029 	1.55915 	
26.345	0.289916 	-0.172325 	0.583144 	-1.56626 	-1.56029 	1.56326 	
26.35	0.289934 	-0.172318 	0.583154 	-1.57097 	-1.56029 	1.56798 	
26.355	0.289953 	-0.172311 	0.583165 	-1.57631 	-1.56029 	1.57334 	
26.36	0.289973 	-0.172304 	0.583178 	-1.58224 	-1.56029 	1.57929 	
26.365	0.289993 	-0.172297 	0.583193 	-1.58878 	-1.5603 	1.58585 	
26.37	0.290013 	-0.172292 	0.58321 	-1.59592 	-1.5603 	1.593 	
26.375	0.290034 	-0.172286 	0.583228 	-1.60368 	-1.5603 	1.60077 	
26.38	0.290055 	-0.172281 	0.583249 	-1.61205 	-1.5603 	1.60915 	
26.385	0.290077 	-0.172277 	0.583272 	-1.62099 	-1.5603 	1.61811 	
26.39	0.290098 	-0.172274 	0.583296 	-1.63052 	-1.56029 	1.62764 	
26.395	0.29012 	-0.172271 	0.583323 	-1.64059 	-1.56029 	1.63771 	
26.4	0.290142 	-0.172269 	0.583351 	-1.65118 	-1.56029 	1.6483 	
26.405	0.290164 	-0.172267 	0.583381 	-1.66223 	-1.56028 	1.65936 	
26.41	0.290185 	-0.172266 	0.583412 	-1.67368 	-1.56028 	1.6708 	
26.415	0.290206 	-0.172267 	0.583444 	-1.68542 	-1.56027 	1.68254 	
26.42	0.290227 	-0.172267 	0.583478 	-1.69737 	-1.56026 	1.69448 	
26.425	0.290247 	-0.172269 	0.583512 	-1.70945 	-1.56025 	1.70654 	
26.43	0.290266 	-0.172271 	0.583546 	-1.72152 	-1.56023 	1.7186 	
26.435	0.290284 	-0.172274 	0.583581 	-1.73351 	-1.56022 	1.73057 	
26.44	0.290301 	-0.172278 	0.583615 	-1.74528 	-1.56021 	1.74233 	
26.445	0.290317 	-0.172282 	0.583649 	-1.75677 	-1.56019 	1.7538 	
26.45	0.290331 	-0.172287 	0.583682 	-1.76786 	-1.56017 	1.76487 	
26.455	0.290344 	-0.172292 	0.583714 	-1.77849 	-1.56016 	1.77548 	
26.46	0.290356 	-0.172297 	0.583745 	-1.78859 	-1.56014 	1.78555 	
26.465	0.290366 	-0.172303 	0.583775 	-1.79817 	-1.56012 	1.79512 	
26.47	0.290374 	-0.172309 	0.583804 	-1.80726 	-1.5601 	1.80418 	
26.475	0.290381 	-0.172316 	0.583831 	-1.81588 	-1.56008 	1.81278 	
26.48	0.290386 	-0.172323 	0.583858 	-1.8241 	-1.56007 	1.82097 	
26.485	0.29039 	-0.17233 	0.583884 	-1.83186 	-1.56005 	1.8287 	
26.49	0.290392 	-0.172338 	0.583909 	-1.83914 	-1.56003 	1.83596 	
26.495	0.290392 	-0.172346 	0.583932 	-1.84583 	-1.56002 	1.84262 	
26.5	0.290391 	-0.172355 	0.583953 	-1.8519 	-1.56001 	1.84866 	
26.505	0.290389 	-0.172363 	0.583973 	-1.85732 	-1.55999 	1.85405 	
26.51	0.290385 	-0.172372 	0.583991 	-1.86213 	-1.55998 	1.85884 	
26.515	0.29038 	-0.172381 	0.584008 	-1.86634 	-1.55997 	1.86301 	
26.52	0.290373 	-0.17239 	0.584023 	-1.86999 	-1.55996 	1.86663 	
26.525	0.290366 	-0.1724 	0.584036 	-1.87303 	-1.55996 	1.86964 	
26.53	0.290357 	-0.172409 	0.584047 	-1.87547 	-1.55995 	1.87205 	
26.535	0.290347 	-0.172418 	0.584056 	-1.87722 	-1.55995 	1.87377 	
26.54	0.290335 	-0.172427 	0.584064 	-1.87832 	-1.55994 	1.87485 	
26.545	0.290323 	-0.172436 	0.584069 	-1.87879 	-1.55995 	1.87529 	
26.55	0.29031 	-0.172445 	0.584073 	-1.87871 	-1.55995 	1.87518 	
26.555	0.290296 	-0.172454 	0.584075 	-1.87811 	-1.55995 	1.87455 	
26.56	0.290281 	-0.172463 	0.584076 	-1.87701 	-1.55996 	1.87343 	
26.565	0.290266 	-0.172471 	0.584075 	-1.8754 	-1.55996 	1.87179 	
26.57	0.29025 	-0.172479 	0.584072 	-1.87325 	-1.55997 	1.86962 	
26.575	0.290233 	-0.172487 	0.584067 	-1.8705 	-1.55998 	1.86684 	
26.58	0.290215 	-0.172494 	0.58406 	-1.86715 	-1.55999 	1.86348 	
26.585	0.290198 	-0.172501 	0.584052 	-1.86316 	-1.56 	1.85947 	
26.59	0.290179 	-0.172508 	0.584041 	-1.85849 	-1.56002 	1.85478 	
26.595	0.29016 	-0.172514 	0.584028 	-1.85316 	-1.56003 	1.84943 	
26.6	0.290141 	-0.172519 	0.584012 	-1.84715 	-1.56005 	1.8434 	
26.605	0.290121 	-0.172524 	0.583995 	-1.84046 	-1.56007 	1.83671 	
26.61	0.2901 	-0.172529 	0.583975 	-1.83307 	-1.56009 	1.8293 	
26.615	0.29008 	-0.172533 	0.583953 	-1.82498 	-1.5601 	1.8212 	
26.62	0.290059 	-0.172536 	0.583929 	-1.81618 	-1.56013 	1.81239 	
26.625	0.290037 	-0.172538 	0.583903 	-1.80671 	-1.56015 	1.80293 	
26.63	0.290016 	-0.17254 	0.583874 	-1.79662 	-1.56017 	1.79283 	
26.635	0.289994 	-0.172542 	0.583844 	-1.78596 	-1.56019 	1.78217 	
26.64	0.289973 	-0.172542 	0.583812 	-1.77478 	-1.56021 	1.77099 	
26.645	0.289952 	-0.172542 	0.583779 	-1.76316 	-1.56023 	1.75938 	
26.65	0.289931 	-0.172541 	0.583744 	-1.75121 	-1.56025 	1.74743 	
26.655	0.289911 	-0.17254 	0.583709 	-1.73903 	-1.56026 	1.73526 	
26.66	0.289891 	-0.172538 	0.583673 	-1.72676 	-1.56028 	1.723 	
26.665	0.289872 	-0.172536 	0.583637 	-1.71446 	-1.56029 	1.71071 	
26.67	0.289855 	-0.172533 	0.583601 	-1.7022 	-1.56031 	1.69847 	
26.675	0.289838 	-0.172529 	0.583565 	-1.69 	-1.56032 	1.68628 	
26.68	0.289822 	-0.172524 	0.583529 	-1.67787 	-1.56032 	1.67417 	
26.685	0.289808 	-0.172519 	0.583493 	-1.66584 	-1.56033 	1.66216 	
26.69	0.289794 	-0.172514 	0.583457 	-1.65398 	-1.56034 	1.65032 	
26.695	0.289783 	-0.172507 	0.583421 	-1.64238 	-1.56034 	1.63875 	
26.7	0.289772 	-0.1725 	0.583387 	-1.63113 	-1.56034 	1.62752 	
26.705	0.289763 	-0.172493 	0.583353 	-1.62039 	-1.56034 	1.6168 	
26.71	0.289756 	-0.172484 	0.583321 	-1.61023 	-1.56034 	1.60667 	
26.715	0.289751 	-0.172476 	0.583291 	-1.60084 	-1.56034 	1.59731 	
26.72	0.289747 	-0.172468 	0.583262 	-1.59223 	-1.56034 	1.58873 	
26.725	0.289745 	-0.172459 	0.583236 	-1.58449 	-1.56034 	1.58102 	
26.73	0.289745 	-0.17245 	0.583213 	-1.57759 	-1.56034 	1.57415 	
26.735	0.289746 	-0.172441 	0.583192 	-1.57159 	-1.56033 	1.56817 	
26.74	0.28975 	-0.172432 	0.583173 	-1.56645 	-1.56033 	1.56306 	
26.745	0.289755 	-0.172422 	0.583156 	-1.56223 	-1.56033 	1.55888 	
26.75	0.289761 	-0.172413 	0.583143 	-1.5589 	-1.56032 	1.55557 	
26.755	0.289769 	-0.172404 	0.583131 	-1.55647 	-1.56032 	1.55317 	
26.76	0.289778 	-0.172395 	0.583122 	-1.55488 	-1.56032 	1.55161 	
26.765	0.289789 	-0.172386 	0.583116 	-1.55414 	-1.56032 	1.55089 	
26.77	0.289801 	-0.172377 	0.583111 	-1.55417 	-1.56032 	1.55095 	
26.775	0.289814 	-0.172368 	0.583109 	-1.55497 	-1.56032 	1.55178 	
26.78	0.289829 	-0.17236 	0.583109 	-1.55648 	-1.56032 	1.55331 	
26.785	0.289844 	-0.172351 	0.583111 	-1.55869 	-1.56032 	1.55554 	
26.79	0.28986 	-0.172343 	0.583115 	-1.56154 	-1.56032 	1.55841 	
26.795	0.289877 	-0.172335 	0.58312 	-1.56507 	-1.56032 	1.56196 	
26.8	0.289895 	-0.172328 	0.583128 	-1.56931 	-1.56032 	1.56623 	
26.805	0.289913 	-0.172321 	0.583138 	-1.57424 	-1.56032 	1.57117 	
26.81	0.289933 	-0.172314 	0.58315 	-1.57987 	-1.56032 	1.57682 	
26.815	0.289953 	-0.172308 	0.583165 	-1.58618 	-1.56033 	1.58315 	
26.82	0.289973 	-0.172302 	0.583181 	-1.59316 	-1.56033 	1.59014 	
26.825	0.289994 	-0.172296 	0.583199 	-1.60078 	-1.56033 	1.59777 	
26.83	0.290016 	-0.172291 	0.583219 	-1.60905 	-1.56033 	1.60605 	
26.835	0.290038 	-0.172287 	0.583242 	-1.61794 	-1.56033 	1.61496 	
26.84	0.29006 	-0.172283 	0.583266 	-1.62746 	-1.56033 	1.62448 	
26.845	0.290082 	-0.17228 	0.583292 	-1.63753 	-1.56032 	1.63456 	
26.85	0.290104 	-0.172278 	0.58332 	-1.64815 	-1.56032 	1.64518 	
26.855	0.290127 	-0.172276 	0.58335 	-1.65924 	-1.56032 	1.65627 	
26.86	0.290149 	-0.172275 	0.583381 	-1.6708 	-1.56031 	1.66782 	
26.865	0.290172 	-0.172274 	0.583414 	-1.68275 	-1.5603 	1.67977 	
26.87	0.290193 	-0.172275 	0.583448 	-1.69503 	-1.56029 	1.69204 	
26.875	0.290215 	-0.172276 	0.583483 	-1.70754 	-1.56028 	1.70454 	
26.88	0.290236 	-0.172277 	0.583518 	-1.72015 	-1.56027 	1.71714 	
26.885	0.290256 	-0.17228 	0.583554 	-1.73275 	-1.56025 	1.72973 	
26.89	0.290275 	-0.172283 	0.58359 	-1.74519 	-1.56024 	1.74215 	
26.895	0.290293 	-0.172287 	0.583626 	-1.75734 	-1.56022 	1.75429 	
26.9	0.290309 	-0.172291 	0.583661 	-1.76918 	-1.5602 	1.7661 	
26.905	0.290324 	-0.172296 	0.583695 	-1.78063 	-1.56018 	1.77753 	
26.91	0.290337 	-0.172301 	0.583728 	-1.7917 	-1.56016 	1.78859 	
26.915	0.290349 	-0.172307 	0.583761 	-1.80237 	-1.56014 	1.79923 	
26.92	0.29036 	-0.172314 	0.583793 	-1.81264 	-1.56012 	1.80947 	
26.925	0.290368 	-0.172321 	0.583824 	-1.82242 	-1.5601 	1.81923 	
26.93	0.290375 	-0.172328 	0.583854 	-1.83172 	-1.56008 	1.8285 	
26.935	0.290381 	-0.172335 	0.583883 	-1.84043 	-1.56006 	1.83718 	
26.94	0.290385 	-0.172343 	0.58391 	-1.84857 	-1.56004 	1.8453 	
26.945	0.290387 	-0.172352 	0.583936 	-1.85609 	-1.56002 	1.85279 	
26.95	0.290387 	-0.17236 	0.58396 	-1.86301 	-1.56001 	1.85967 	
26.955	0.290387 	-0.172369 	0.583982 	-1.86924 	-1.55999 	1.86587 	
26.96	0.290384 	-0.172378 	0.584003 	-1.87478 	-1.55998 	1.87139 	
26.965	0.29038 	-0.172387 	0.584021 	-1.87956 	-1.55997 	1.87614 	
26.97	0.290374 	-0.172396 	0.584037 	-1.88363 	-1.55996 	1.88018 	
26.975	0.290367 	-0.172405 	0.584051 	-1.88697 	-1.55995 	1.88349 	
26.98	0.290359 	-0.172414 	0.584063 	-1.88961 	-1.55994 	1.8861 	
26.985	0.290349 	-0.172423 	0.584073 	-1.89155 	-1.55994 	1.88802 	
26.99	0.290338 	-0.172431 	0.584081 	-1.89284 	-1.55994 	1.88927 	
26.995	0.290326 	-0.17244 	0.584087 	-1.89344 	-1.55994 	1.88985 	
27	0.290313 	-0.172449 	0.584091 	-1.89342 	-1.55994 	1.8898 	
27.005	0.290299 	-0.172457 	0.584093 	-1.89277 	-1.55994 	1.88913 	
27.01	0.290284 	-0.172465 	0.584093 	-1.89153 	-1.55995 	1.88786 	
27.015	0.290269 	-0.172473 	0.584091 	-1.88973 	-1.55995 	1.88604 	
27.02	0.290252 	-0.172481 	0.584088 	-1.88732 	-1.55996 	1.88361 	
27.025	0.290235 	-0.172488 	0.584082 	-1.88431 	-1.55997 	1.88058 	
27.03	0.290217 	-0.172495 	0.584074 	-1.88061 	-1.55999 	1.87686 	
27.035	0.290199 	-0.172501 	0.584065 	-1.87624 	-1.56 	1.87247 	
27.04	0.290179 	-0.172507 	0.584052 	-1.87116 	-1.56002 	1.86738 	
27.045	0.29016 	-0.172513 	0.584038 	-1.8654 	-1.56004 	1.8616 	
27.05	0.290139 	-0.172518 	0.584021 	-1.85893 	-1.56005 	1.85512 	
27.055	0.290119 	-0.172523 	0.584003 	-1.85178 	-1.56008 	1.84796 	
27.06	0.290097 	-0.172527 	0.583981 	-1.84391 	-1.5601 	1.84007 	
27.065	0.290076 	-0.17253 	0.583958 	-1.83534 	-1.56012 	1.8315 	
27.07	0.290054 	-0.172533 	0.583932 	-1.82604 	-1.56014 	1.8222 	
27.075	0.290031 	-0.172535 	0.583905 	-1.81608 	-1.56017 	1.81223 	
27.08	0.290009 	-0.172537 	0.583875 	-1.80548 	-1.56019 	1.80163 	
27.085	0.289987 	-0.172538 	0.583843 	-1.7943 	-1.56021 	1.79046 	
27.09	0.289964 	-0.172538 	0.58381 	-1.78261 	-1.56023 	1.77877 	
27.095	0.289942 	-0.172538 	0.583775 	-1.77048 	-1.56026 	1.76664 	
27.1	0.28992 	-0.172537 	0.583739 	-1.75802 	-1.56028 	1.75419 	
27.105	0.289899 	-0.172536 	0.583703 	-1.74535 	-1.5603 	1.74153 	
27.11	0.289879 	-0.172534 	0.583666 	-1.7326 	-1.56031 	1.72879 	
27.115	0.289859 	-0.172531 	0.583629 	-1.71987 	-1.56033 	1.71607 	
27.12	0.289841 	-0.172528 	0.583592 	-1.7072 	-1.56034 	1.70342 	
27.125	0.289824 	-0.172524 	0.583555 	-1.69469 	-1.56035 	1.69092 	
27.13	0.289808 	-0.17252 	0.583518 	-1.68237 	-1.56036 	1.67862 	
27.135	0.289793 	-0.172515 	0.583483 	-1.67035 	-1.56037 	1.66662 	
27.14	0.289779 	-0.17251 	0.583447 	-1.65867 	-1.56038 	1.65496 	
27.145	0.289768 	-0.172504 	0.583413 	-1.64744 	-1.56038 	1.64375 	
27.15	0.289758 	-0.172498 	0.58338 	-1.63667 	-1.56038 	1.63301 	
27.155	0.289749 	-0.172491 	0.583348 	-1.62647 	-1.56038 	1.62283 	
27.16	0.289743 	-0.172484 	0.583318 	-1.61687 	-1.56039 	1.61325 	
27.165	0.289738 	-0.172477 	0.583289 	-1.60795 	-1.56038 	1.60436 	
27.17	0.289734 	-0.172469 	0.583262 	-1.59972 	-1.56038 	1.59616 	
27.175	0.289733 	-0.172461 	0.583238 	-1.59228 	-1.56038 	1.58874 	
27.18	0.289733 	-0.172452 	0.583215 	-1.58561 	-1.56038 	1.5821 	
27.185	0.289735 	-0.172444 	0.583194 	-1.57982 	-1.56038 	1.57634 	
27.19	0.289738 	-0.172435 	0.583176 	-1.5749 	-1.56037 	1.57145 	
27.195	0.289743 	-0.172427 	0.583161 	-1.57093 	-1.56037 	1.5675 	
27.2	0.28975 	-0.172418 	0.583147 	-1.56783 	-1.56037 	1.56443 	
27.205	0.289759 	-0.17241 	0.583137 	-1.56562 	-1.56037 	1.56224 	
27.21	0.289768 	-0.172401 	0.583128 	-1.56421 	-1.56037 	1.56086 	
27.215	0.289779 	-0.172393 	0.583122 	-1.56362 	-1.56036 	1.56029 	
27.22	0.289792 	-0.172384 	0.583118 	-1.56384 	-1.56036 	1.56054 	
27.225	0.289805 	-0.172376 	0.583117 	-1.56481 	-1.56036 	1.56153 	
27.23	0.28982 	-0.172368 	0.583117 	-1.56651 	-1.56036 	1.56326 	
27.235	0.289835 	-0.172361 	0.583119 	-1.56888 	-1.56036 	1.56565 	
27.24	0.289852 	-0.172353 	0.583123 	-1.57188 	-1.56036 	1.56867 	
27.245	0.289869 	-0.172346 	0.583129 	-1.57547 	-1.56036 	1.57228 	
27.25	0.289887 	-0.172339 	0.583137 	-1.57967 	-1.56037 	1.5765 	
27.255	0.289905 	-0.172332 	0.583146 	-1.58449 	-1.56037 	1.58133 	
27.26	0.289924 	-0.172325 	0.583158 	-1.58998 	-1.56037 	1.58684 	
27.265	0.289944 	-0.172319 	0.583172 	-1.59613 	-1.56037 	1.593 	
27.27	0.289965 	-0.172314 	0.583187 	-1.60298 	-1.56037 	1.59987 	
27.275	0.289986 	-0.172309 	0.583205 	-1.6105 	-1.56037 	1.6074 	
27.28	0.290007 	-0.172304 	0.583225 	-1.61867 	-1.56037 	1.61559 	
27.285	0.290029 	-0.1723 	0.583247 	-1.62745 	-1.56037 	1.62437 	
27.29	0.29005 	-0.172297 	0.583271 	-1.63683 	-1.56036 	1.63375 	
27.295	0.290073 	-0.172294 	0.583296 	-1.64674 	-1.56036 	1.64367 	
27.3	0.290095 	-0.172292 	0.583323 	-1.65715 	-1.56036 	1.65408 	
27.305	0.290117 	-0.17229 	0.583352 	-1.66799 	-1.56035 	1.66492 	
27.31	0.290139 	-0.172289 	0.583382 	-1.67924 	-1.56034 	1.67617 	
27.315	0.290161 	-0.172289 	0.583414 	-1.69084 	-1.56033 	1.68777 	
27.32	0.290183 	-0.17229 	0.583446 	-1.70275 	-1.56032 	1.69967 	
27.325	0.290204 	-0.172291 	0.58348 	-1.71486 	-1.56031 	1.71176 	
27.33	0.290224 	-0.172292 	0.583514 	-1.72705 	-1.5603 	1.72395 	
27.335	0.290244 	-0.172295 	0.583549 	-1.73918 	-1.56028 	1.73606 	
27.34	0.290262 	-0.172298 	0.583583 	-1.75116 	-1.56027 	1.74803 	
27.345	0.290279 	-0.172302 	0.583617 	-1.76286 	-1.56025 	1.75971 	
27.35	0.290295 	-0.172306 	0.583651 	-1.77424 	-1.56023 	1.77107 	
27.355	0.290309 	-0.17231 	0.583683 	-1.78518 	-1.56021 	1.78199 	
27.36	0.290322 	-0.172315 	0.583715 	-1.79563 	-1.56019 	1.79242 	
27.365	0.290334 	-0.172321 	0.583745 	-1.80552 	-1.56018 	1.80229 	
27.37	0.290343 	-0.172327 	0.583774 	-1.81486 	-1.56016 	1.81161 	
27.375	0.290352 	-0.172333 	0.583802 	-1.82366 	-1.56014 	1.82039 	
27.38	0.290358 	-0.172339 	0.583828 	-1.83197 	-1.56012 	1.82868 	
27.385	0.290363 	-0.172346 	0.583854 	-1.83978 	-1.5601 	1.83646 	
27.39	0.290366 	-0.172353 	0.583878 	-1.8471 	-1.56009 	1.84375 	
27.395	0.290368 	-0.172361 	0.583901 	-1.85383 	-1.56007 	1.85046 	
27.4	0.290368 	-0.172369 	0.583923 	-1.86 	-1.56006 	1.85661 	
27.405	0.290367 	-0.172377 	0.583943 	-1.86555 	-1.56004 	1.86213 	
27.41	0.290364 	-0.172385 	0.583961 	-1.87051 	-1.56003 	1.86706 	
27.415	0.29036 	-0.172393 	0.583977 	-1.87481 	-1.56002 	1.87133 	
27.42	0.290354 	-0.172402 	0.583992 	-1.87841 	-1.56001 	1.87491 	
27.425	0.290347 	-0.17241 	0.584004 	-1.88135 	-1.56 	1.87782 	
27.43	0.290339 	-0.172418 	0.584015 	-1.88362 	-1.56 	1.88006 	
27.435	0.290329 	-0.172426 	0.584024 	-1.88528 	-1.56 	1.8817 	
27.44	0.290319 	-0.172435 	0.584031 	-1.88638 	-1.55999 	1.88277 	
27.445	0.290307 	-0.172443 	0.584037 	-1.88696 	-1.55999 	1.88333 	
27.45	0.290295 	-0.172451 	0.584041 	-1.88702 	-1.56 	1.88336 	
27.455	0.290281 	-0.172458 	0.584043 	-1.88659 	-1.56 	1.88291 	
27.46	0.290267 	-0.172466 	0.584044 	-1.88567 	-1.56 	1.88197 	
27.465	0.290253 	-0.172474 	0.584044 	-1.88429 	-1.56001 	1.88057 	
27.47	0.290237 	-0.172481 	0.584042 	-1.88242 	-1.56002 	1.87868 	
27.475	0.290221 	-0.172488 	0.584039 	-1.88009 	-1.56003 	1.87633 	
27.48	0.290205 	-0.172495 	0.584034 	-1.87723 	-1.56004 	1.87345 	
27.485	0.290187 	-0.172502 	0.584027 	-1.87382 	-1.56005 	1.87002 	
27.49	0.29017 	-0.172508 	0.584018 	-1.86978 	-1.56006 	1.86597 	
27.495	0.290151 	-0.172514 	0.584007 	-1.86512 	-1.56008 	1.8613 	
27.5	0.290132 	-0.172519 	0.583994 	-1.8598 	-1.56009 	1.85596 	
27.505	0.290113 	-0.172524 	0.583979 	-1.85384 	-1.56011 	1.84998 	
27.51	0.290093 	-0.172528 	0.583962 	-1.8472 	-1.56013 	1.84334 	
27.515	0.290073 	-0.172532 	0.583943 	-1.83993 	-1.56015 	1.83606 	
27.52	0.290052 	-0.172535 	0.583922 	-1.83201 	-1.56017 	1.82813 	
27.525	0.290031 	-0.172538 	0.583899 	-1.82351 	-1.56019 	1.81963 	
27.53	0.290011 	-0.17254 	0.583874 	-1.81444 	-1.56021 	1.81056 	
27.535	0.28999 	-0.172542 	0.583847 	-1.80483 	-1.56023 	1.80095 	
27.54	0.289969 	-0.172543 	0.583819 	-1.79472 	-1.56025 	1.79084 	
27.545	0.289948 	-0.172543 	0.583789 	-1.78416 	-1.56027 	1.78028 	
27.55	0.289927 	-0.172543 	0.583758 	-1.77323 	-1.56029 	1.76936 	
27.555	0.289908 	-0.172542 	0.583726 	-1.76206 	-1.56031 	1.7582 	
27.56	0.289888 	-0.172541 	0.583694 	-1.75076 	-1.56033 	1.74691 	
27.565	0.28987 	-0.172539 	0.583661 	-1.73946 	-1.56035 	1.73561 	
27.57	0.289853 	-0.172536 	0.583629 	-1.72819 	-1.56036 	1.72435 	
27.575	0.289836 	-0.172533 	0.583596 	-1.71701 	-1.56037 	1.71319 	
27.58	0.289821 	-0.17253 	0.583564 	-1.70596 	-1.56038 	1.70216 	
27.585	0.289807 	-0.172526 	0.583532 	-1.69513 	-1.56039 	1.69134 	
27.59	0.289794 	-0.172521 	0.583501 	-1.68458 	-1.5604 	1.68081 	
27.595	0.289782 	-0.172516 	0.58347 	-1.67445 	-1.56041 	1.6707 	
27.6	0.289772 	-0.172511 	0.583441 	-1.66475 	-1.56042 	1.66102 	
27.605	0.289763 	-0.172505 	0.583413 	-1.65554 	-1.56042 	1.65183 	
27.61	0.289756 	-0.172498 	0.583385 	-1.64676 	-1.56042 	1.64307 	
27.615	0.28975 	-0.172491 	0.583359 	-1.63844 	-1.56042 	1.63478 	
27.62	0.289746 	-0.172484 	0.583334 	-1.6306 	-1.56043 	1.62697 	
27.625	0.289744 	-0.172476 	0.58331 	-1.62336 	-1.56043 	1.61974 	
27.63	0.289743 	-0.172469 	0.583288 	-1.61673 	-1.56043 	1.61315 	
27.635	0.289744 	-0.17246 	0.583268 	-1.61085 	-1.56043 	1.60729 	
27.64	0.289746 	-0.172452 	0.58325 	-1.60574 	-1.56043 	1.6022 	
27.645	0.289749 	-0.172444 	0.583233 	-1.60135 	-1.56042 	1.59785 	
27.65	0.289755 	-0.172435 	0.583219 	-1.59773 	-1.56042 	1.59425 	
27.655	0.289761 	-0.172427 	0.583207 	-1.59483 	-1.56042 	1.59137 	
27.66	0.289769 	-0.172419 	0.583197 	-1.59269 	-1.56042 	1.58927 	
27.665	0.289778 	-0.17241 	0.583189 	-1.59128 	-1.56042 	1.58788 	
27.67	0.289789 	-0.172402 	0.583182 	-1.59056 	-1.56042 	1.58718 	
27.675	0.2898 	-0.172394 	0.583178 	-1.59048 	-1.56042 	1.58713 	
27.68	0.289813 	-0.172386 	0.583175 	-1.59101 	-1.56042 	1.58768 	
27.685	0.289826 	-0.172378 	0.583174 	-1.59211 	-1.56042 	1.5888 	
27.69	0.28984 	-0.17237 	0.583174 	-1.59376 	-1.56042 	1.59047 	
27.695	0.289854 	-0.172362 	0.583176 	-1.59593 	-1.56042 	1.59267 	
27.7	0.28987 	-0.172355 	0.58318 	-1.59861 	-1.56042 	1.59537 	
27.705	0.289886 	-0.172348 	0.583184 	-1.60174 	-1.56042 	1.59852 	
27.71	0.289902 	-0.172341 	0.58319 	-1.60538 	-1.56041 	1.60217 	
27.715	0.289919 	-0.172334 	0.583198 	-1.6095 	-1.56041 	1.60631 	
27.72	0.289936 	-0.172328 	0.583208 	-1.61416 	-1.56041 	1.61099 	
27.725	0.289954 	-0.172322 	0.583218 	-1.61932 	-1.56041 	1.61616 	
27.73	0.289972 	-0.172317 	0.583231 	-1.62501 	-1.56041 	1.62187 	
27.735	0.289991 	-0.172312 	0.583245 	-1.6312 	-1.56041 	1.62807 	
27.74	0.29001 	-0.172307 	0.583261 	-1.63795 	-1.56041 	1.63483 	
27.745	0.290029 	-0.172304 	0.583279 	-1.6453 	-1.5604 	1.64219 	
27.75	0.290048 	-0.1723 	0.583298 	-1.65322 	-1.5604 	1.65012 	
27.755	0.290068 	-0.172298 	0.58332 	-1.6617 	-1.5604 	1.6586 	
27.76	0.290088 	-0.172295 	0.583343 	-1.67068 	-1.56039 	1.66758 	
27.765	0.290108 	-0.172294 	0.583368 	-1.68008 	-1.56038 	1.67698 	
27.77	0.290127 	-0.172293 	0.583394 	-1.68986 	-1.56038 	1.68676 	
27.775	0.290147 	-0.172293 	0.583421 	-1.7 	-1.56037 	1.6969 	
27.78	0.290166 	-0.172293 	0.58345 	-1.71046 	-1.56036 	1.70735 	
